id,predicted_price
7942601805,721908.0
2555900030,365120.88
2887970040,276403.5
7419700010,617427.25
2239000011,367900.6
9283800050,379671.97
9407001340,288145.25
217500140,503453.22
7212660520,254005.8
3298201170,364622.66
3057000400,285462.94
6865200444,465537.97
6071600340,516880.22
6821600005,738801.5
1235100371,772530.44
7796450340,356374.88
3603000410,160754.28
9297300255,494287.7
9126100850,593092.75
2770601462,503532.28
2599001500,219717.94
1102000095,643758.75
1853080640,914143.94
9551201585,949416.0
3438500796,353185.38
7518504291,508241.97
9269200340,443947.8
715010130,1719011.0
1982201485,608150.5
9526500080,382188.1
9277200180,484684.6
6669150280,312284.97
8917100153,575700.1
3760500516,872649.44
2725069050,910663.06
3332000091,334480.7
8562770080,588272.6
8151601190,249856.95
8563040160,584656.6
240000269,671020.8
4307350200,348340.0
1311910300,265410.66
3574900030,547586.44
7853230570,428310.28
320069049,352775.94
9839301060,702344.75
7011201333,636695.6
2781320100,278466.1
3421069120,429780.78
7852030320,454769.72
5316101075,2503102.5
5309100750,537379.9
629000730,735499.06
511700170,304300.12
1562100030,539528.3
2489200230,593514.5
524069116,495621.16
5315100737,946295.6
1868900675,810475.0
1608000120,345101.06
705700240,343257.78
7575600610,266754.53
1778500015,726365.4
5423500240,189853.23
6713700025,335085.9
2734100734,408965.94
301402280,201968.1
2113700205,285724.3
4114601570,3480826.0
3332000615,301887.4
3630050180,353788.84
6852700520,563118.2
6870310010,619442.5
6163900981,279462.22
393000142,373734.7
1771100130,344357.2
1442860160,389215.88
9191200435,562488.94
6788200800,1045696.8
1115300070,653016.2
3176600105,707699.25
2770604665,601001.94
5469500580,407054.47
5680000545,470311.7
3424089119,546435.7
1328300180,322613.0
1773100922,346820.47
4123830480,325391.53
9808610190,854594.25
4250200140,266833.78
4217402115,3561337.0
3831250350,390081.7
2397101055,846187.06
6817850110,860902.2
7526800200,595722.8
7853370100,652787.0
2523089025,964210.1
9476200680,284012.4
5714200140,423412.78
3575304895,522654.66
263000018,434620.62
8080400177,458372.56
6450304130,315434.5
514500090,593242.2
9477000300,433717.12
853600310,1271939.8
1951600240,208346.47
1099900120,313308.66
5323100120,551850.1
1223089016,426178.8
522059172,251539.25
1930300190,677817.06
9542840410,299841.1
8665050530,500013.25
5592900205,404499.56
5450300010,670364.2
2459960030,320511.34
3331500455,511182.22
3432500705,414537.8
3702900165,327752.16
5249803550,535683.4
626049058,449828.7
1788900380,178240.64
8075400360,229866.67
9113200250,735148.9
2738640040,670999.56
7821200307,510886.94
3530440140,266190.56
3582700130,467988.3
9276200569,764388.94
7197800020,621667.44
686200490,537747.56
3501600100,390127.47
6383000690,594068.6
7604400150,377338.12
5249801411,630965.3
2607720420,433815.25
9561100010,372182.97
1796370590,253754.4
4077800593,370782.44
854000165,235852.97
5536100010,940478.0
4188000670,817927.75
31000165,1439404.4
662350050,929341.7
4137000280,287148.53
6169901130,1161964.6
1953400510,244524.05
7518506716,1039194.1
1552520010,371200.53
7955080270,322259.4
9212900100,548221.7
3438500798,319034.97
7899800890,219178.25
4319200605,501408.34
1329300480,358108.84
8935100100,592619.25
5016001260,529666.75
4337600280,355030.5
1446401220,190608.72
7135521530,557384.3
6888900115,294401.38
2413301070,296398.78
345700040,270198.97
5566100145,422061.7
7634800070,394720.38
9346910500,698828.0
3529300060,320925.75
8128600060,970685.75
8572900275,195954.62
4139420590,1370232.2
9274200322,600891.0
1472700200,566654.3
8820903380,550179.94
8563010130,922130.25
8965450110,839242.9
9274204230,490386.16
8165501700,371396.28
2193340260,524488.25
1860600290,994296.7
1222000055,224372.44
2492200280,443380.06
2488200455,385556.53
809001520,1283693.2
1796361140,239947.55
6398000011,750639.6
6813600365,563869.9
7504100920,783614.75
8835770330,807652.0
524059322,998595.9
4307330280,396095.94
1245002952,1083050.6
2021069059,234163.14
5700000595,631364.44
3629970930,730701.9
3336002215,288042.56
5100401060,655434.8
3278600750,331158.97
1126069045,998394.94
7568700175,309368.03
452001475,503114.72
9283800230,503489.12
1737300130,549196.44
6189600040,510282.25
3679400025,494300.62
1096100010,298366.72
9513900050,243873.36
5452800645,762794.06
273800100,225285.34
7228500037,487700.72
808300090,443959.8
2493200215,556179.75
5035300255,775741.75
3380900160,445400.75
3630000130,404545.84
7300400670,283317.25
6798100070,380410.28
8078400010,544945.3
5566100060,483508.94
2768200212,512123.25
4035900060,584209.2
9460000110,295072.94
7199320190,520191.3
2225039081,462981.7
9512200050,604123.2
2634500085,295691.62
3654800200,282598.25
2724079090,1292149.8
2597520720,785168.56
3034200426,400132.34
984000130,295647.9
7852020670,447225.62
7923500060,684491.75
2310030510,317162.3
2205500540,481134.38
2493200015,415822.84
7853361420,566820.06
5652600605,559482.9
5285200020,324559.47
9406530150,352884.5
5706300020,451968.03
3278602490,398169.75
7197000100,561608.44
4447300008,541229.5
7899800045,231895.08
9250900095,321908.94
9268851740,593628.94
8682261440,488396.1
7284900385,984949.94
8079040300,446391.1
2225300585,393075.4
3223039013,444353.78
2013801350,247427.28
4055701110,820533.1
3578401770,429388.72
4046500720,526745.06
6145601745,399757.22
5207200195,752252.5
1972201856,569299.8
7212680080,242709.92
7277100510,610439.75
522079022,571983.6
5605000440,843731.0
6632300230,364127.03
8815400165,656132.25
6708200320,490838.47
2426059076,614286.3
3260200200,561611.9
2770601741,458480.94
4338800500,273707.8
9201000320,862687.2
7655900038,364550.56
3625059140,586600.8
4222310010,227705.88
2114700115,342160.12
3291800710,342739.88
9406590010,417218.12
3025059124,2709124.5
7972601250,388164.5
930000470,1043348.75
6690500060,473200.75
16000015,201545.48
5693501102,564204.6
8079040490,448808.2
7225000155,285365.34
8819900170,766404.6
7972601270,319390.1
1224069074,817215.7
5126900321,310920.88
3438501860,305534.6
2822069080,411220.84
1656600310,566402.44
3856900507,1126408.6
1626069139,458345.2
2524049257,1346355.8
3904960150,549910.06
7214820610,454058.1
7977201845,612710.75
2428100080,847381.8
2202500135,385149.44
1523550220,681004.1
2313900610,491968.03
4123840050,371246.8
2125059124,1263311.2
1225039067,481175.34
6431500283,468257.5
2473380010,286060.62
5694501195,473909.06
2881700046,354213.44
6837820330,341464.97
2337300370,199332.83
3876540630,219963.69
626059317,340573.12
3374500520,335677.28
7228501903,308883.16
4019300051,505137.22
4232902615,892381.3
3546000090,249387.94
8127700215,783747.9
3438501100,433948.4
1769600066,718098.8
8146100610,674998.94
3052700695,542860.1
7954310210,599797.06
3761700053,2446467.2
1320069179,375853.53
1331900410,760490.1
7303100210,344056.47
2464400285,492346.34
6163901150,362467.22
8955800045,376084.16
2314300200,389818.72
9528104360,374282.0
4177100005,592153.9
8856960260,315597.1
1828001220,604524.2
3066400710,720813.56
624110610,882535.1
4040800260,415538.56
5019500215,506183.16
2481630180,1121594.6
7203170190,697616.56
510001280,924399.1
9430110120,789514.4
1565950030,349124.44
9828202255,803414.94
3878900270,474502.7
8091600080,203182.06
1112000035,331495.34
2228900270,274265.2
6648701740,293430.2
1245003740,666323.0
2174503441,595289.06
7708250010,318024.1
6072300110,610068.2
2329800140,256870.3
1494300040,519809.4
3832050130,267475.6
7203100730,862177.1
7199330170,486921.38
7785000220,664701.9
1250201175,386385.03
4054500180,1013612.94
7905200061,438097.28
3751604895,191275.73
5220300140,299925.47
3323059027,321825.5
8651611980,901301.44
8673400190,535177.25
1668500100,794993.8
1023059365,550217.9
3308030060,327153.75
4232400860,959483.7
2144800615,232558.36
1568100920,1898528.4
9406510040,496408.0
2923049421,323047.84
1051000040,1673432.0
2077700042,702089.5
9423800030,250500.23
9818700455,685599.44
7133300675,396722.66
4113800550,557551.44
5553300375,1725341.6
2025701530,283036.97
7942601155,444965.06
7524300020,275738.8
2520069100,291057.88
5412300410,227631.64
7504110760,713799.9
2594200350,484893.44
2722059013,258567.88
8078430480,523887.78
1423069162,579806.0
8856001090,144862.45
7000100631,798016.9
4222200280,217812.4
7971300050,585973.0
2009001600,264199.78
6619910140,636701.44
2877100985,515171.28
1196000007,343864.44
1330850130,786051.06
6664900410,256270.72
1231001110,292217.9
9235900030,275775.6
9407101840,323353.4
9523103001,406632.4
2149800278,419031.53
7234601198,617379.3
9476700035,423895.16
9297301065,620182.6
518500700,750690.25
7843500090,318532.53
6056110780,293585.7
2345700260,347301.38
3509600070,237679.6
1431700280,344437.66
1623049174,269764.12
3024089049,389574.22
7853340450,409966.72
7732410360,770272.5
1446800995,307211.16
2946000285,245141.22
425079100,440003.0
3876313040,464443.5
1762600260,978311.9
1925069121,1024961.4
7443000480,950266.94
7820000015,364340.6
4027701253,519043.1
2826049165,364129.97
5426300060,1047032.6
1278000210,174481.61
923000270,377332.1
7657600005,246324.0
3024079057,384091.06
3276180020,344375.2
7304300760,286598.66
3908100020,553420.1
8835400805,563001.25
4051150070,202405.69
3904930530,477822.78
6163900971,374640.7
7942600310,431354.0
4365700330,296120.4
423059207,295577.03
3992700265,359397.9
7177300090,478896.34
2540820010,728056.56
5700002510,1030587.3
5201000030,605710.56
7631800015,2715443.8
2922702965,671153.6
1525059198,935295.2
1245003160,787205.06
3810000455,297406.38
7855600080,648008.2
5701500030,1098244.9
7504020400,621231.8
1402600570,309247.5
7575610760,293300.97
8731990370,395471.47
5021900090,939149.4
290000075,405968.9
2841500010,423957.8
3955900830,505730.38
7852110140,521466.3
1311400350,257187.84
7773800015,526041.2
4123400320,506351.47
2725069157,866085.6
666000143,854206.1
5101408678,501241.88
6371000026,359362.78
2024059084,851628.25
7283900036,305088.9
8881900230,762105.75
3959400135,376827.94
7696610270,223525.86
1689400150,794812.9
5103900015,422380.72
1441000350,427960.06
5101408735,349130.4
3126059027,2026240.5
2320069014,531719.9
9541600015,652182.0
8682320420,748030.9
1562200090,616919.25
3395070980,525847.44
7349600230,232046.67
522049122,266496.1
869700060,286990.06
811000055,1284101.8
1221059176,496816.06
1523059103,485323.62
2025760210,691546.56
9218400088,347964.56
8682292020,459505.12
2623089135,445560.84
3758900259,1350767.1
524069049,600529.44
3121500150,857569.7
5581400080,776933.06
8087800020,474480.5
4070700290,763202.8
3296000170,616867.6
9238500040,517514.2
2744600040,355340.44
6813600380,645541.5
6140100150,461893.94
2201500555,420469.28
2600110250,687360.3
4337000275,224765.22
1186000150,561178.2
1972201963,494392.66
1105000745,385775.72
2887700560,619313.8
4039700080,666133.56
522049104,267693.66
4202400078,257575.31
7520000695,181915.4
7714000310,382307.2
4319200060,657693.94
8624700015,544760.94
5104520610,296336.62
2354300845,341422.56
3824100291,463899.97
6151800612,286475.53
5454200080,906232.1
6413600290,338944.8
2131200065,291499.06
1459920010,286435.53
50300090,387294.47
2326300090,683824.6
7714000070,383095.7
3630180500,912108.5
1727850340,1097417.2
8691430330,1018949.56
2310030390,295915.75
5561400610,523037.06
7010701016,489845.28
7883605915,349228.03
1282300995,372359.56
4040700310,496435.78
3353400435,238890.31
2143701015,456877.62
255450020,392114.62
1020069017,399223.94
4038200120,495280.3
9284801100,319314.4
1965200075,690583.1
847100047,557514.94
4038700720,554669.75
6815100085,888024.8
2508000020,301148.44
255520180,610373.5
6822100750,649215.4
869700050,319087.47
1775801405,613030.1
6600400090,207529.89
7202330270,451503.62
1683400165,860981.5
2625069070,1180513.2
7625702440,435837.84
3388000640,247305.22
1899400365,334399.1
6899990200,827374.7
5569700020,874443.75
986000045,281768.75
3293700221,284681.72
3764800250,363067.25
2291400566,362315.6
4219401236,1349824.1
4239400840,151435.52
7211400990,230945.38
7696500280,189960.66
7215721070,517988.34
3204850140,362423.0
4322200220,683171.5
2566300100,1230727.0
1944900090,427788.06
6648500390,295451.25
7385300020,698790.3
1704900135,351359.0
2877100655,788955.1
2726079098,614883.25
7625703800,503941.8
318300040,523754.34
7922800190,553922.1
2023049361,212735.48
8946400210,507107.22
6071600450,548171.7
4343800100,373224.2
1443300140,320027.97
1024039001,781188.25
2767704860,602573.8
7234600851,621626.94
644200065,907270.4
7784400035,753320.7
3826000560,213626.33
9272202260,285474.5
263000253,507335.7
3621059043,609396.25
240000130,458452.28
1352300120,197112.55
7849200861,282229.12
2487700130,557733.8
1796100140,273865.5
7234601221,520389.06
8651710190,453624.75
2916200091,593660.7
1232000915,528817.44
1545801970,280202.88
3211200420,352905.2
7686204675,189116.88
3141600210,188354.72
3959401284,461503.2
2113700825,256670.75
3876000710,376313.44
522069022,527600.6
3214200070,377147.6
1221039156,303667.16
259600790,438870.16
785000040,492882.94
8138870470,514751.47
2596300035,327364.16
540100057,1673333.8
3073500045,523826.9
5363200266,386699.3
8682261650,503258.53
3224510080,830018.56
3211270160,399163.44
9269200520,226397.03
293810190,474042.97
4197400043,356441.25
3026079031,318038.44
5332200405,997641.6
2473411210,285545.88
9268200315,548611.9
8123500050,631238.7
3221069091,475227.44
2485000165,643802.1
4058800215,669447.75
1926059039,831454.25
2533300680,990744.75
3343903640,388192.5
5700003705,1307803.6
2023049372,469060.8
4058800830,540219.1
3333002302,440125.34
2944500340,303303.25
1982200790,525438.1
8929000270,503922.25
8122101440,307272.56
7525530470,751011.6
9332800020,673955.25
3878900525,248674.12
5420300210,229182.62
9232900165,339735.12
6414100026,412862.97
3013300660,774645.8
7954300120,541142.5
1081200360,349095.2
2877102345,478363.88
2202500255,524672.2
7984400050,206365.45
9558020380,436798.4
7812801850,194244.84
8944460020,389882.53
2306400040,595974.94
8649400410,339864.25
7889602020,256884.53
2041000025,520805.22
871001484,598473.75
2767602141,503373.53
3630180470,824653.1
2769602140,440963.94
2473250280,291804.47
5422560660,537611.5
3756600240,388153.1
8651600160,877507.1
7202300540,870011.9
8961950250,432444.1
3303000130,450919.2
798000062,281396.72
1695900150,785609.9
1604730150,541801.6
4136930310,367099.9
8835401250,1350726.2
8665900328,504208.88
9262800255,290735.88
1853080570,821359.56
5556300114,769381.0
9517200290,478239.75
4037200295,484277.9
7417100123,405355.6
2620069077,212297.45
7922720040,664892.56
558100090,591286.25
257000037,276407.06
3319500385,485057.97
9297301520,354529.84
3580900090,371493.97
1321039076,168798.02
7227801581,310737.2
9407001620,311304.22
2130400150,299437.88
2312400200,240136.61
4046700210,373667.16
1193000480,948260.75
1492800296,521076.62
3013300017,481675.4
3630240140,570761.3
1049010390,349294.66
9320900420,167762.02
4315700060,415328.34
2591010290,299636.5
323089085,659137.44
6600400270,204432.47
2919701105,462749.56
7202360670,942794.2
8927600100,804825.9
3211700045,601410.44
4027701326,461106.66
1601600195,312688.4
7853280350,689883.0
3629970130,723973.25
7203120020,779708.56
9542900190,341098.06
8035350120,469574.16
1238501184,991356.56
251200240,477307.78
8945300200,187812.17
2162000160,1166820.4
5466310060,168441.97
1239400064,926817.94
5205000020,340594.22
1720800305,554824.0
7280300375,587856.3
2095800400,448794.28
7852010950,516569.88
1428001160,542388.4
9528104910,746641.5
8644210470,880838.7
7923300310,510836.56
254000100,586075.94
1931300688,519004.62
7007700030,439250.2
422049178,217809.77
422069067,504005.72
2923049393,357992.2
930000305,480330.4
2461900448,516518.0
2610100020,305888.97
2895550050,259090.45
7701700040,278402.16
2460900020,469802.78
9827700105,560397.56
1005000240,273598.75
7200001254,510137.7
866400040,555280.8
305000170,674695.8
2260800110,879078.8
3442000127,788854.2
5253300437,477526.47
7576700150,997550.94
5469501410,429027.84
5104531120,798771.56
723049434,371156.4
622069006,1512650.0
2517101200,299982.2
8159620160,258916.88
5561300640,490044.78
3317010130,214804.7
4364200250,371555.94
8732300060,829250.94
5603700025,711437.1
3585900190,1014581.25
3996900575,248363.38
8731801260,231784.2
3810000860,346709.03
5700003585,2121388.2
6332000050,440619.2
9286100250,458797.06
9471201110,1043218.25
9290800050,595326.44
7300200400,639939.56
526069024,877318.6
1454600156,1001919.3
3904980360,503544.75
2626119062,301112.38
8651730290,445275.3
7611200195,799040.94
1919800260,635727.1
6632900354,262112.78
3972900195,304677.8
5151600170,308552.12
7016000440,461541.72
871000435,775866.56
9578060540,483874.66
2332700060,811444.9
766000240,248708.02
4363700200,317691.25
7100000250,343847.1
2781250560,202094.92
2781250100,365190.4
5419800220,254615.5
7147600245,234425.8
2926069083,858204.5
6189200125,859516.9
9542830160,286612.47
5152200020,292820.25
9412900045,490744.66
6600410480,161929.7
6979970080,595817.1
5636010280,298702.0
1732801300,941412.1
5561401530,532376.8
9578500510,369210.84
7304300906,313168.38
1223089077,594819.75
721049207,268481.34
8691330310,858335.0
1523069204,482931.7
3188100105,641084.6
6608500290,406926.44
2891400410,367516.8
7663700551,367034.22
5413200140,237561.42
425069139,564738.1
6713700155,351309.06
2767603505,497342.03
7789000080,261723.66
9211500620,263410.53
3750604417,181975.9
7922800320,557008.5
1471620240,376235.78
2222059052,354939.84
9551200270,1002125.0
2767603160,559233.06
9406710060,378271.3
8929000250,418630.34
5538300120,410137.0
2223069120,480669.25
1652500060,1558321.6
8564500240,412545.75
3629700120,599078.25
3943600070,401688.72
4171200025,301550.6
2425049063,4024518.5
9828701650,404234.28
3581000340,361174.16
8100900015,389222.44
2125059161,1184526.8
304000380,208065.12
8146200070,1683187.0
686530170,563537.75
2917200645,470706.72
9547200530,728210.4
2122059199,319219.94
1150000740,629351.8
5706200060,342190.88
9265410010,225975.6
4083800555,529718.2
6152900332,358312.84
2520900301,202832.52
9828200790,473961.38
1657530180,308016.94
7471900045,273250.5
9828200460,439783.03
1775900140,448823.6
6139800430,435834.84
7214400005,525457.1
5332200026,549874.4
9510970300,805582.8
2540830020,468733.56
3392100140,194801.83
1326069191,355338.03
2125059112,1099596.9
859000022,311592.03
8854100350,725269.9
121059007,228187.94
7977201707,526834.4
3859900060,2914622.2
8815400735,763543.7
705700530,342991.44
6600780130,362705.8
6378500105,392786.75
8143000310,475865.84
2877102330,675465.56
3526039074,611095.6
2115510300,267665.47
3024059014,2050266.4
2141330360,614556.8
546000400,527357.6
2071500011,412491.9
7972000240,217075.14
7016200460,452141.6
6204200180,446940.78
1552100135,1133084.8
88000173,418354.12
2581900235,732842.8
9211500560,234862.8
621069218,407356.53
1321970240,291744.2
798000630,339146.88
421000285,287711.12
2824600180,816300.44
3832051140,307151.47
1237500105,719608.8
8802400906,273151.84
3166900270,424963.1
3682000060,408297.7
5469700020,289084.8
1245001820,673313.1
9547205660,636398.44
7974700122,676706.94
7550801225,554358.7
1099950050,682907.9
1402900460,340452.28
7636800041,1788463.6
2115720270,282410.88
8651441750,186995.8
3904100035,227630.92
8815400020,610801.9
3303860590,467560.0
5427110040,1294706.0
1782000160,351690.56
6204420290,509455.3
3995700245,283630.22
7955040130,454769.7
1442880650,507332.1
8833510230,926114.5
7283900551,458198.34
4396000180,278242.0
7504021310,678404.94
322059264,291556.75
3654800040,305651.44
2767704777,487595.44
3278602190,349397.4
3236500220,500727.62
3410600100,316619.72
629410180,725811.25
3352402250,126612.87
4363700304,352993.6
7237550130,1287082.4
9808590210,1283915.1
8074200175,269647.72
3463400330,455623.6
6306400140,952436.06
8564950250,541765.75
5381000070,207830.34
9826700697,513839.34
8132700190,451602.16
7943000020,187325.08
9547204675,532802.8
4112100101,453230.9
727500030,713075.94
114101426,362008.12
9274202005,737641.56
1193000380,907454.6
3039000020,500792.53
7852170130,673411.2
2624079010,701126.06
4137010540,316557.47
7576200012,871601.3
1138020020,361041.06
3969300030,187281.84
898000200,217279.03
5153100030,288403.2
5104532030,510129.8
4406000050,229246.08
9274203390,560282.25
8682290360,502365.25
6928600330,245842.75
4139680070,867171.06
6844702690,497593.3
2154970020,2171088.5
4385701285,1228217.2
2426059071,646072.8
2867300160,528297.8
9512500720,565183.9
1773101020,303082.47
8687800100,263096.6
3627800050,1639633.2
1604600227,299111.78
3300701170,391020.28
9250900111,472339.2
7015200790,663406.56
1311100490,229537.8
2469000010,987733.0
1982201596,564875.56
1862700290,388887.12
2586800270,272670.94
9528102772,471613.47
5490210200,428685.06
6669080020,418697.6
179003055,236736.47
1860600535,994296.44
1592000130,598818.56
3905040170,549476.2
9320500080,246832.81
9276200850,498549.66
224069114,671916.3
2260000340,549306.8
5096300130,383726.7
3432500215,363046.34
2600000050,697109.0
8856003839,220900.66
2492200435,376616.25
7855900110,1141447.4
6806100250,304706.72
2770603523,526235.06
1370800515,1836769.4
2726049150,453406.4
1226059161,590333.94
1068000375,3683902.0
9528104109,447485.12
5126310060,520799.3
1951820070,555320.06
1545805980,392389.72
9464700340,894094.5
4319200675,789922.56
7518500885,549158.75
7852020620,484618.12
869700370,369399.72
8643000190,270176.9
8902000267,626338.9
7972602435,270976.8
2050100210,924755.06
6705120540,499102.75
2767601390,646663.9
4141000490,1262273.0
9345400350,704597.7
3222079162,357760.06
7789000120,262976.78
6646200770,744998.8
6666800180,830965.9
1725800280,483804.66
6117500460,1169612.4
5470100220,230341.4
5457300478,490030.97
7550800195,568601.2
7787050180,590762.6
6204430250,497868.3
7640400250,517122.75
624110920,760762.44
3629920140,412193.28
7173700518,680587.56
3210200395,218202.9
2473480560,393660.53
2623089141,501555.12
1423800080,212009.45
2076400050,308564.2
3832060120,300936.25
7702600930,426332.97
5101404555,401474.78
3723800415,399705.78
3356403400,222782.6
9214400125,510103.5
1797500530,579616.75
9551201660,1086429.5
3878900815,383685.56
1760650280,319710.53
5466410030,253177.56
6388930620,564824.6
2331300395,837731.25
9412700160,280353.1
871001611,642573.0
3142600120,571670.2
3995700220,361666.8
2310000280,287813.44
8039900400,393186.22
7504021510,656334.4
1959700445,1551940.1
1556200155,633523.0
3629960590,410651.4
259000240,466214.25
662440020,415395.84
3123049142,554430.25
321100260,912062.06
6840701095,612787.7
3738900165,420861.62
4427100130,423401.3
9238500100,517666.66
6145601810,338353.53
2570300090,366444.62
4017600010,515243.0
1005000220,461597.62
1257202120,516602.97
9527000490,480461.3
8691400080,684579.25
1726069084,425989.12
248000240,200232.25
6113400046,397211.22
2130702350,362917.6
920069052,257065.53
6071300160,518603.97
1623049041,131884.75
9268200285,363754.25
1843100520,356459.72
2887700826,625469.1
9122000385,531069.3
9475700220,389491.4
2804600005,782452.3
2896400300,410077.03
5015000180,722247.94
3630220180,801050.0
8832900780,528322.56
1568100300,424681.53
8718500610,392800.97
4147200140,1081828.4
1973700030,1073746.8
8862000075,184365.7
9320990110,309407.25
1151100035,410127.9
2011000010,214727.08
1651500060,983538.94
446000190,842140.94
2344300220,937575.2
523049195,207011.08
9191200015,618226.0
7942601410,772545.3
7137800300,214385.75
7853300280,551542.6
6654700240,334641.66
569000050,595459.44
3584000180,233356.45
2026079055,319586.7
8898700880,285078.97
5075400150,625249.94
8731981360,379822.16
4222500020,217781.66
7996720050,523932.4
4077800094,634439.9
6446200365,681092.56
2824089053,536537.75
1311800220,222530.69
3522049063,574009.8
1721801280,234348.89
6131600240,181944.17
7202310040,673104.5
1123059125,587018.3
646910160,207264.81
5630500005,363147.44
3342100785,269944.22
9547205610,639277.0
1773100123,250715.69
3353400092,308242.9
217500015,384945.56
3649100031,472082.03
7896300150,315846.7
623049185,242016.92
1773100430,328263.53
1781500220,755153.8
3395380200,202985.2
2424059170,3330460.2
4389200765,1789188.6
1543000060,477904.2
6154900005,630183.0
2902200240,510571.06
1442880640,515741.38
8562770490,565413.25
2768300655,595898.8
3432501315,291880.75
5035300570,726936.9
3626039028,542495.2
3876540780,231829.92
327000100,1074915.5
7551300065,475892.56
1312920060,237975.94
2215901230,292587.3
6306800010,437988.7
2767700022,510033.12
5589900610,585348.4
4320200020,707974.94
5249804655,596888.44
9238500480,524461.2
3885806565,1253032.9
7905200205,477151.8
5727500102,356327.03
3585220070,395187.22
2078500210,502641.78
1839920050,400936.8
534000080,333496.16
856000255,598459.8
4141010110,1580976.4
9558040820,681685.25
7768700315,1308618.0
2796100640,295149.5
1922059010,208474.27
3448000542,250700.86
3883100220,276944.84
7237301210,260006.34
3893100456,943364.6
9578501110,361804.72
6145601995,411934.88
4024100120,288990.03
8899000050,338656.06
3396820010,597347.2
6749700117,388930.9
1954400060,490147.97
3303970100,799266.3
2540850070,493902.7
3797000745,519977.7
7883603700,265825.47
3438501452,387213.62
3530210260,653851.75
3598600049,163938.0
731500170,373604.6
7129304375,174585.36
263000006,435950.88
7212660560,314631.1
1112700010,418032.38
3420069060,775917.7
2473000470,404019.7
8691390980,717997.56
6184700100,455489.78
4476400275,363451.6
2968801240,316186.03
1529300160,427081.53
7640400070,665721.56
7016100380,459106.84
2172000890,402161.97
4035900015,702406.2
9528104660,984778.06
507100005,374658.56
2783100160,391095.72
3629921140,816270.06
1099750610,253780.61
1330300451,1150883.6
